country,player_name,player_name_en,shirt_number,position,rarity,priority,output_path,prompt
"Netherlands","唐耶尔·马伦","MALEN Donyell","18","FW","Rare","P2","public/cards/netherlands/malen-donyell.png","Create one complete vertical 2:3 AI-generated 2026 World Cup football collectible card for MALEN Donyell / 唐耶尔·马伦. National team: Netherlands. Jersey: Netherlands orange home jersey with white and deep navy accents. Shirt number: #18. Position: FW. Portrait direction: create an original footballer portrait with a similar playing-role energy and public vibe to MALEN Donyell, but do not request or imply an exact likeness, identity-copy, or real photo replication. Rarity: Rare. Visual strength: 60% luxury. Design language: blue-silver formal World Cup collectible card, clean premium border, clear player portrait, reduced light effects. Country palette: orange, white, deep navy, gold. Use the unified card system inspired by the local Rare template reference (assets/card_templates/sample-rare-diogo-costa.png): Layer 1 background and border, Layer 2 player portrait, Layer 3 UI information; keep the face and upper body clear. Visible card text only: ""唐耶尔·马伦"", ""MALEN Donyell"", ""Netherlands"", ""#18"", ""FW"", ""Rare"", ""2026 World Cup"", ""CAN / MEX / USA 2026"". Output filename: malen-donyell.png. Intended path: public/cards/netherlands/malen-donyell.png. Strictly avoid UEFA EURO, EURO 2024, Qatar 2022, 2022 World Cup, ability values, attack/defense/speed attributes, FUT-style attribute panels, titles, codenames, slogans, short descriptive copy, club logos, sponsor logos, watermarks, extra random text, and misspelled tournament branding."
"Netherlands","布莱恩·布罗比","BROBBEY Brian","19","FW","Common","P3","public/cards/netherlands/brobbey-brian.png","Create one complete vertical 2:3 AI-generated 2026 World Cup football collectible card for BROBBEY Brian / 布莱恩·布罗比. National team: Netherlands. Jersey: Netherlands orange home jersey with white and deep navy accents. Shirt number: #19. Position: FW. Portrait direction: create an original footballer portrait with a similar playing-role energy and public vibe to BROBBEY Brian, but do not request or imply an exact likeness, identity-copy, or real photo replication. Rarity: Common. Visual strength: 40% luxury. Design language: white-silver clean World Cup collectible card, simple but still premium, clear player portrait, minimal glow. Country palette: orange, white, deep navy, gold. Use the unified card system inspired by the local Common template reference (assets/card_templates/sample-common-nelson-semedo.png): Layer 1 background and border, Layer 2 player portrait, Layer 3 UI information; keep the face and upper body clear. Visible card text only: ""布莱恩·布罗比"", ""BROBBEY Brian"", ""Netherlands"", ""#19"", ""FW"", ""Common"", ""2026 World Cup"", ""CAN / MEX / USA 2026"". Output filename: brobbey-brian.png. Intended path: public/cards/netherlands/brobbey-brian.png. Strictly avoid UEFA EURO, EURO 2024, Qatar 2022, 2022 World Cup, ability values, attack/defense/speed attributes, FUT-style attribute panels, titles, codenames, slogans, short descriptive copy, club logos, sponsor logos, watermarks, extra random text, and misspelled tournament branding."
"Netherlands","特恩·库普梅纳斯","KOOPMEINERS Teun","20","MF","Common","P3","public/cards/netherlands/koopmeiners-teun.png","Create one complete vertical 2:3 AI-generated 2026 World Cup football collectible card for KOOPMEINERS Teun / 特恩·库普梅纳斯. National team: Netherlands. Jersey: Netherlands orange home jersey with white and deep navy accents. Shirt number: #20. Position: MF. Portrait direction: create an original footballer portrait with a similar playing-role energy and public vibe to KOOPMEINERS Teun, but do not request or imply an exact likeness, identity-copy, or real photo replication. Rarity: Common. Visual strength: 40% luxury. Design language: white-silver clean World Cup collectible card, simple but still premium, clear player portrait, minimal glow. Country palette: orange, white, deep navy, gold. Use the unified card system inspired by the local Common template reference (assets/card_templates/sample-common-nelson-semedo.png): Layer 1 background and border, Layer 2 player portrait, Layer 3 UI information; keep the face and upper body clear. Visible card text only: ""特恩·库普梅纳斯"", ""KOOPMEINERS Teun"", ""Netherlands"", ""#20"", ""MF"", ""Common"", ""2026 World Cup"", ""CAN / MEX / USA 2026"". Output filename: koopmeiners-teun.png. Intended path: public/cards/netherlands/koopmeiners-teun.png. Strictly avoid UEFA EURO, EURO 2024, Qatar 2022, 2022 World Cup, ability values, attack/defense/speed attributes, FUT-style attribute panels, titles, codenames, slogans, short descriptive copy, club logos, sponsor logos, watermarks, extra random text, and misspelled tournament branding."
"Netherlands","弗伦基·德容","DE JONG Frenkie","21","MF","Epic","P1","public/cards/netherlands/de-jong-frenkie.png","Create one complete vertical 2:3 AI-generated 2026 World Cup football collectible card for DE JONG Frenkie / 弗伦基·德容. National team: Netherlands. Jersey: Netherlands orange home jersey with white and deep navy accents. Shirt number: #21. Position: MF. Portrait direction: create an original footballer portrait with a similar playing-role energy and public vibe to DE JONG Frenkie, but do not request or imply an exact likeness, identity-copy, or real photo replication. Rarity: Epic. Visual strength: 80% luxury. Design language: purple-gold and national-team energy card, star-player poster feeling, strong but controlled glow, premium gem-like border. Country palette: orange, white, deep navy, gold. Use the unified card system inspired by the local Epic template reference (assets/card_templates/sample-epic-bruno.png): Layer 1 background and border, Layer 2 player portrait, Layer 3 UI information; keep the face and upper body clear. Visible card text only: ""弗伦基·德容"", ""DE JONG Frenkie"", ""Netherlands"", ""#21"", ""MF"", ""Epic"", ""2026 World Cup"", ""CAN / MEX / USA 2026"". Output filename: de-jong-frenkie.png. Intended path: public/cards/netherlands/de-jong-frenkie.png. Strictly avoid UEFA EURO, EURO 2024, Qatar 2022, 2022 World Cup, ability values, attack/defense/speed attributes, FUT-style attribute panels, titles, codenames, slogans, short descriptive copy, club logos, sponsor logos, watermarks, extra random text, and misspelled tournament branding."
"Netherlands","登泽尔·邓弗里斯","DUMFRIES Denzel","22","DF","Rare","P2","public/cards/netherlands/dumfries-denzel.png","Create one complete vertical 2:3 AI-generated 2026 World Cup football collectible card for DUMFRIES Denzel / 登泽尔·邓弗里斯. National team: Netherlands. Jersey: Netherlands orange home jersey with white and deep navy accents. Shirt number: #22. Position: DF. Portrait direction: create an original footballer portrait with a similar playing-role energy and public vibe to DUMFRIES Denzel, but do not request or imply an exact likeness, identity-copy, or real photo replication. Rarity: Rare. Visual strength: 60% luxury. Design language: blue-silver formal World Cup collectible card, clean premium border, clear player portrait, reduced light effects. Country palette: orange, white, deep navy, gold. Use the unified card system inspired by the local Rare template reference (assets/card_templates/sample-rare-diogo-costa.png): Layer 1 background and border, Layer 2 player portrait, Layer 3 UI information; keep the face and upper body clear. Visible card text only: ""登泽尔·邓弗里斯"", ""DUMFRIES Denzel"", ""Netherlands"", ""#22"", ""DF"", ""Rare"", ""2026 World Cup"", ""CAN / MEX / USA 2026"". Output filename: dumfries-denzel.png. Intended path: public/cards/netherlands/dumfries-denzel.png. Strictly avoid UEFA EURO, EURO 2024, Qatar 2022, 2022 World Cup, ability values, attack/defense/speed attributes, FUT-style attribute panels, titles, codenames, slogans, short descriptive copy, club logos, sponsor logos, watermarks, extra random text, and misspelled tournament branding."
"Netherlands","马克·弗莱肯","FLEKKEN Mark","23","GK","Common","P3","public/cards/netherlands/flekken-mark.png","Create one complete vertical 2:3 AI-generated 2026 World Cup football collectible card for FLEKKEN Mark / 马克·弗莱肯. National team: Netherlands. Jersey: Netherlands orange home jersey with white and deep navy accents. Shirt number: #23. Position: GK. Portrait direction: create an original footballer portrait with a similar playing-role energy and public vibe to FLEKKEN Mark, but do not request or imply an exact likeness, identity-copy, or real photo replication. Rarity: Common. Visual strength: 40% luxury. Design language: white-silver clean World Cup collectible card, simple but still premium, clear player portrait, minimal glow. Country palette: orange, white, deep navy, gold. Use the unified card system inspired by the local Common template reference (assets/card_templates/sample-common-nelson-semedo.png): Layer 1 background and border, Layer 2 player portrait, Layer 3 UI information; keep the face and upper body clear. Visible card text only: ""马克·弗莱肯"", ""FLEKKEN Mark"", ""Netherlands"", ""#23"", ""GK"", ""Common"", ""2026 World Cup"", ""CAN / MEX / USA 2026"". Output filename: flekken-mark.png. Intended path: public/cards/netherlands/flekken-mark.png. Strictly avoid UEFA EURO, EURO 2024, Qatar 2022, 2022 World Cup, ability values, attack/defense/speed attributes, FUT-style attribute panels, titles, codenames, slogans, short descriptive copy, club logos, sponsor logos, watermarks, extra random text, and misspelled tournament branding."
"Netherlands","克里森西奥·萨默维尔","SUMMERVILLE Crysencio","24","FW","Common","P3","public/cards/netherlands/summerville-crysencio.png","Create one complete vertical 2:3 AI-generated 2026 World Cup football collectible card for SUMMERVILLE Crysencio / 克里森西奥·萨默维尔. National team: Netherlands. Jersey: Netherlands orange home jersey with white and deep navy accents. Shirt number: #24. Position: FW. Portrait direction: create an original footballer portrait with a similar playing-role energy and public vibe to SUMMERVILLE Crysencio, but do not request or imply an exact likeness, identity-copy, or real photo replication. Rarity: Common. Visual strength: 40% luxury. Design language: white-silver clean World Cup collectible card, simple but still premium, clear player portrait, minimal glow. Country palette: orange, white, deep navy, gold. Use the unified card system inspired by the local Common template reference (assets/card_templates/sample-common-nelson-semedo.png): Layer 1 background and border, Layer 2 player portrait, Layer 3 UI information; keep the face and upper body clear. Visible card text only: ""克里森西奥·萨默维尔"", ""SUMMERVILLE Crysencio"", ""Netherlands"", ""#24"", ""FW"", ""Common"", ""2026 World Cup"", ""CAN / MEX / USA 2026"". Output filename: summerville-crysencio.png. Intended path: public/cards/netherlands/summerville-crysencio.png. Strictly avoid UEFA EURO, EURO 2024, Qatar 2022, 2022 World Cup, ability values, attack/defense/speed attributes, FUT-style attribute panels, titles, codenames, slogans, short descriptive copy, club logos, sponsor logos, watermarks, extra random text, and misspelled tournament branding."
"Netherlands","约雷尔·哈托","HATO Jorrel","25","DF","Common","P3","public/cards/netherlands/hato-jorrel.png","Create one complete vertical 2:3 AI-generated 2026 World Cup football collectible card for HATO Jorrel / 约雷尔·哈托. National team: Netherlands. Jersey: Netherlands orange home jersey with white and deep navy accents. Shirt number: #25. Position: DF. Portrait direction: create an original footballer portrait with a similar playing-role energy and public vibe to HATO Jorrel, but do not request or imply an exact likeness, identity-copy, or real photo replication. Rarity: Common. Visual strength: 40% luxury. Design language: white-silver clean World Cup collectible card, simple but still premium, clear player portrait, minimal glow. Country palette: orange, white, deep navy, gold. Use the unified card system inspired by the local Common template reference (assets/card_templates/sample-common-nelson-semedo.png): Layer 1 background and border, Layer 2 player portrait, Layer 3 UI information; keep the face and upper body clear. Visible card text only: ""约雷尔·哈托"", ""HATO Jorrel"", ""Netherlands"", ""#25"", ""DF"", ""Common"", ""2026 World Cup"", ""CAN / MEX / USA 2026"". Output filename: hato-jorrel.png. Intended path: public/cards/netherlands/hato-jorrel.png. Strictly avoid UEFA EURO, EURO 2024, Qatar 2022, 2022 World Cup, ability values, attack/defense/speed attributes, FUT-style attribute panels, titles, codenames, slogans, short descriptive copy, club logos, sponsor logos, watermarks, extra random text, and misspelled tournament branding."
"Netherlands","昆滕·廷贝尔","TIMBER Quinten","26","MF","Common","P3","public/cards/netherlands/timber-quinten.png","Create one complete vertical 2:3 AI-generated 2026 World Cup football collectible card for TIMBER Quinten / 昆滕·廷贝尔. National team: Netherlands. Jersey: Netherlands orange home jersey with white and deep navy accents. Shirt number: #26. Position: MF. Portrait direction: create an original footballer portrait with a similar playing-role energy and public vibe to TIMBER Quinten, but do not request or imply an exact likeness, identity-copy, or real photo replication. Rarity: Common. Visual strength: 40% luxury. Design language: white-silver clean World Cup collectible card, simple but still premium, clear player portrait, minimal glow. Country palette: orange, white, deep navy, gold. Use the unified card system inspired by the local Common template reference (assets/card_templates/sample-common-nelson-semedo.png): Layer 1 background and border, Layer 2 player portrait, Layer 3 UI information; keep the face and upper body clear. Visible card text only: ""昆滕·廷贝尔"", ""TIMBER Quinten"", ""Netherlands"", ""#26"", ""MF"", ""Common"", ""2026 World Cup"", ""CAN / MEX / USA 2026"". Output filename: timber-quinten.png. Intended path: public/cards/netherlands/timber-quinten.png. Strictly avoid UEFA EURO, EURO 2024, Qatar 2022, 2022 World Cup, ability values, attack/defense/speed attributes, FUT-style attribute panels, titles, codenames, slogans, short descriptive copy, club logos, sponsor logos, watermarks, extra random text, and misspelled tournament branding."
"Portugal","迪奥戈·科斯塔","DIOGO COSTA","1","GK","Rare","P2","public/cards/portugal/diogo-costa.png","Create one complete vertical 2:3 AI-generated 2026 World Cup football collectible card for DIOGO COSTA / 迪奥戈·科斯塔. National team: Portugal. Jersey: Portugal red home jersey with green trim and subtle gold detailing. Shirt number: #1. Position: GK. Portrait direction: create an original footballer portrait with a similar playing-role energy and public vibe to DIOGO COSTA, but do not request or imply an exact likeness, identity-copy, or real photo replication. Rarity: Rare. Visual strength: 60% luxury. Design language: blue-silver formal World Cup collectible card, clean premium border, clear player portrait, reduced light effects. Country palette: deep red, emerald green, antique gold, black. Use the unified card system inspired by the local Rare template reference (assets/card_templates/sample-rare-diogo-costa.png): Layer 1 background and border, Layer 2 player portrait, Layer 3 UI information; keep the face and upper body clear. Visible card text only: ""迪奥戈·科斯塔"", ""DIOGO COSTA"", ""Portugal"", ""#1"", ""GK"", ""Rare"", ""2026 World Cup"", ""CAN / MEX / USA 2026"". Output filename: diogo-costa.png. Intended path: public/cards/portugal/diogo-costa.png. Strictly avoid UEFA EURO, EURO 2024, Qatar 2022, 2022 World Cup, ability values, attack/defense/speed attributes, FUT-style attribute panels, titles, codenames, slogans, short descriptive copy, club logos, sponsor logos, watermarks, extra random text, and misspelled tournament branding."
"Portugal","内尔松·塞梅多","NELSON SEMEDO","2","DF","Common","P3","public/cards/portugal/nelson-semedo.png","Create one complete vertical 2:3 AI-generated 2026 World Cup football collectible card for NELSON SEMEDO / 内尔松·塞梅多. National team: Portugal. Jersey: Portugal red home jersey with green trim and subtle gold detailing. Shirt number: #2. Position: DF. Portrait direction: create an original footballer portrait with a similar playing-role energy and public vibe to NELSON SEMEDO, but do not request or imply an exact likeness, identity-copy, or real photo replication. Rarity: Common. Visual strength: 40% luxury. Design language: white-silver clean World Cup collectible card, simple but still premium, clear player portrait, minimal glow. Country palette: deep red, emerald green, antique gold, black. Use the unified card system inspired by the local Common template reference (assets/card_templates/sample-common-nelson-semedo.png): Layer 1 background and border, Layer 2 player portrait, Layer 3 UI information; keep the face and upper body clear. Visible card text only: ""内尔松·塞梅多"", ""NELSON SEMEDO"", ""Portugal"", ""#2"", ""DF"", ""Common"", ""2026 World Cup"", ""CAN / MEX / USA 2026"". Output filename: nelson-semedo.png. Intended path: public/cards/portugal/nelson-semedo.png. Strictly avoid UEFA EURO, EURO 2024, Qatar 2022, 2022 World Cup, ability values, attack/defense/speed attributes, FUT-style attribute panels, titles, codenames, slogans, short descriptive copy, club logos, sponsor logos, watermarks, extra random text, and misspelled tournament branding."
"Portugal","鲁本·迪亚斯","RUBEN DIAS","3","DF","Epic","P0","public/cards/portugal/rubendias.png","Create one complete vertical 2:3 AI-generated 2026 World Cup football collectible card for RUBEN DIAS / 鲁本·迪亚斯. National team: Portugal. Jersey: Portugal red home jersey with green trim and subtle gold detailing. Shirt number: #3. Position: DF. Portrait direction: create an original footballer portrait with a similar playing-role energy and public vibe to RUBEN DIAS, but do not request or imply an exact likeness, identity-copy, or real photo replication. Rarity: Epic. Visual strength: 80% luxury. Design language: purple-gold and national-team energy card, star-player poster feeling, strong but controlled glow, premium gem-like border. Country palette: deep red, emerald green, antique gold, black. Use the unified card system inspired by the local Epic template reference (assets/card_templates/sample-epic-bruno.png): Layer 1 background and border, Layer 2 player portrait, Layer 3 UI information; keep the face and upper body clear. Visible card text only: ""鲁本·迪亚斯"", ""RUBEN DIAS"", ""Portugal"", ""#3"", ""DF"", ""Epic"", ""2026 World Cup"", ""CAN / MEX / USA 2026"". Output filename: rubendias.png. Intended path: public/cards/portugal/rubendias.png. Strictly avoid UEFA EURO, EURO 2024, Qatar 2022, 2022 World Cup, ability values, attack/defense/speed attributes, FUT-style attribute panels, titles, codenames, slogans, short descriptive copy, club logos, sponsor logos, watermarks, extra random text, and misspelled tournament branding."
"Portugal","托马斯·阿劳若","TOMAS ARAUJO","4","DF","Common","P3","public/cards/portugal/tomas-araujo.png","Create one complete vertical 2:3 AI-generated 2026 World Cup football collectible card for TOMAS ARAUJO / 托马斯·阿劳若. National team: Portugal. Jersey: Portugal red home jersey with green trim and subtle gold detailing. Shirt number: #4. Position: DF. Portrait direction: create an original footballer portrait with a similar playing-role energy and public vibe to TOMAS ARAUJO, but do not request or imply an exact likeness, identity-copy, or real photo replication. Rarity: Common. Visual strength: 40% luxury. Design language: white-silver clean World Cup collectible card, simple but still premium, clear player portrait, minimal glow. Country palette: deep red, emerald green, antique gold, black. Use the unified card system inspired by the local Common template reference (assets/card_templates/sample-common-nelson-semedo.png): Layer 1 background and border, Layer 2 player portrait, Layer 3 UI information; keep the face and upper body clear. Visible card text only: ""托马斯·阿劳若"", ""TOMAS ARAUJO"", ""Portugal"", ""#4"", ""DF"", ""Common"", ""2026 World Cup"", ""CAN / MEX / USA 2026"". Output filename: tomas-araujo.png. Intended path: public/cards/portugal/tomas-araujo.png. Strictly avoid UEFA EURO, EURO 2024, Qatar 2022, 2022 World Cup, ability values, attack/defense/speed attributes, FUT-style attribute panels, titles, codenames, slogans, short descriptive copy, club logos, sponsor logos, watermarks, extra random text, and misspelled tournament branding."
"Portugal","迪奥戈·达洛特","DIOGO DALOT","5","DF","Rare","P2","public/cards/portugal/diogo-dalot.png","Create one complete vertical 2:3 AI-generated 2026 World Cup football collectible card for DIOGO DALOT / 迪奥戈·达洛特. National team: Portugal. Jersey: Portugal red home jersey with green trim and subtle gold detailing. Shirt number: #5. Position: DF. Portrait direction: create an original footballer portrait with a similar playing-role energy and public vibe to DIOGO DALOT, but do not request or imply an exact likeness, identity-copy, or real photo replication. Rarity: Rare. Visual strength: 60% luxury. Design language: blue-silver formal World Cup collectible card, clean premium border, clear player portrait, reduced light effects. Country palette: deep red, emerald green, antique gold, black. Use the unified card system inspired by the local Rare template reference (assets/card_templates/sample-rare-diogo-costa.png): Layer 1 background and border, Layer 2 player portrait, Layer 3 UI information; keep the face and upper body clear. Visible card text only: ""迪奥戈·达洛特"", ""DIOGO DALOT"", ""Portugal"", ""#5"", ""DF"", ""Rare"", ""2026 World Cup"", ""CAN / MEX / USA 2026"". Output filename: diogo-dalot.png. Intended path: public/cards/portugal/diogo-dalot.png. Strictly avoid UEFA EURO, EURO 2024, Qatar 2022, 2022 World Cup, ability values, attack/defense/speed attributes, FUT-style attribute panels, titles, codenames, slogans, short descriptive copy, club logos, sponsor logos, watermarks, extra random text, and misspelled tournament branding."
"Portugal","马特乌斯·努内斯","MATHEUS NUNES","6","MF","Common","P3","public/cards/portugal/matheus-nunes.png","Create one complete vertical 2:3 AI-generated 2026 World Cup football collectible card for MATHEUS NUNES / 马特乌斯·努内斯. National team: Portugal. Jersey: Portugal red home jersey with green trim and subtle gold detailing. Shirt number: #6. Position: MF. Portrait direction: create an original footballer portrait with a similar playing-role energy and public vibe to MATHEUS NUNES, but do not request or imply an exact likeness, identity-copy, or real photo replication. Rarity: Common. Visual strength: 40% luxury. Design language: white-silver clean World Cup collectible card, simple but still premium, clear player portrait, minimal glow. Country palette: deep red, emerald green, antique gold, black. Use the unified card system inspired by the local Common template reference (assets/card_templates/sample-common-nelson-semedo.png): Layer 1 background and border, Layer 2 player portrait, Layer 3 UI information; keep the face and upper body clear. Visible card text only: ""马特乌斯·努内斯"", ""MATHEUS NUNES"", ""Portugal"", ""#6"", ""MF"", ""Common"", ""2026 World Cup"", ""CAN / MEX / USA 2026"". Output filename: matheus-nunes.png. Intended path: public/cards/portugal/matheus-nunes.png. Strictly avoid UEFA EURO, EURO 2024, Qatar 2022, 2022 World Cup, ability values, attack/defense/speed attributes, FUT-style attribute panels, titles, codenames, slogans, short descriptive copy, club logos, sponsor logos, watermarks, extra random text, and misspelled tournament branding."
"Portugal","克里斯蒂亚诺·罗纳尔多","CRISTIANO RONALDO","7","FW","Legend","P0","public/cards/portugal/ronaldo.png","Create one complete vertical 2:3 AI-generated 2026 World Cup football collectible card for CRISTIANO RONALDO / 克里斯蒂亚诺·罗纳尔多. National team: Portugal. Jersey: Portugal red home jersey with green trim and subtle gold detailing. Shirt number: #7. Position: FW. Portrait direction: create an original footballer portrait with a similar playing-role energy and public vibe to CRISTIANO RONALDO, but do not request or imply an exact likeness, identity-copy, or real photo replication. Rarity: Legend. Visual strength: 100% luxury. Design language: black-and-gold cinematic national glory card, ornate premium border, strongest golden light, highest rarity, dramatic stadium atmosphere. Country palette: deep red, emerald green, antique gold, black. Use the unified card system inspired by the local Legend template reference (assets/card_templates/sample-legend-ronaldo.png): Layer 1 background and border, Layer 2 player portrait, Layer 3 UI information; keep the face and upper body clear. Visible card text only: ""克里斯蒂亚诺·罗纳尔多"", ""CRISTIANO RONALDO"", ""Portugal"", ""#7"", ""FW"", ""Legend"", ""2026 World Cup"", ""CAN / MEX / USA 2026"". Output filename: ronaldo.png. Intended path: public/cards/portugal/ronaldo.png. Strictly avoid UEFA EURO, EURO 2024, Qatar 2022, 2022 World Cup, ability values, attack/defense/speed attributes, FUT-style attribute panels, titles, codenames, slogans, short descriptive copy, club logos, sponsor logos, watermarks, extra random text, and misspelled tournament branding."
"Portugal","布鲁诺·费尔南德斯","BRUNO FERNANDES","8","MF","Epic","P0","public/cards/portugal/bruno.png","Create one complete vertical 2:3 AI-generated 2026 World Cup football collectible card for BRUNO FERNANDES / 布鲁诺·费尔南德斯. National team: Portugal. Jersey: Portugal red home jersey with green trim and subtle gold detailing. Shirt number: #8. Position: MF. Portrait direction: create an original footballer portrait with a similar playing-role energy and public vibe to BRUNO FERNANDES, but do not request or imply an exact likeness, identity-copy, or real photo replication. Rarity: Epic. Visual strength: 80% luxury. Design language: purple-gold and national-team energy card, star-player poster feeling, strong but controlled glow, premium gem-like border. Country palette: deep red, emerald green, antique gold, black. Use the unified card system inspired by the local Epic template reference (assets/card_templates/sample-epic-bruno.png): Layer 1 background and border, Layer 2 player portrait, Layer 3 UI information; keep the face and upper body clear. Visible card text only: ""布鲁诺·费尔南德斯"", ""BRUNO FERNANDES"", ""Portugal"", ""#8"", ""MF"", ""Epic"", ""2026 World Cup"", ""CAN / MEX / USA 2026"". Output filename: bruno.png. Intended path: public/cards/portugal/bruno.png. Strictly avoid UEFA EURO, EURO 2024, Qatar 2022, 2022 World Cup, ability values, attack/defense/speed attributes, FUT-style attribute panels, titles, codenames, slogans, short descriptive copy, club logos, sponsor logos, watermarks, extra random text, and misspelled tournament branding."
"Portugal","贡萨洛·拉莫斯","GONCALO RAMOS","9","FW","Common","P3","public/cards/portugal/goncalo-ramos.png","Create one complete vertical 2:3 AI-generated 2026 World Cup football collectible card for GONCALO RAMOS / 贡萨洛·拉莫斯. National team: Portugal. Jersey: Portugal red home jersey with green trim and subtle gold detailing. Shirt number: #9. Position: FW. Portrait direction: create an original footballer portrait with a similar playing-role energy and public vibe to GONCALO RAMOS, but do not request or imply an exact likeness, identity-copy, or real photo replication. Rarity: Common. Visual strength: 40% luxury. Design language: white-silver clean World Cup collectible card, simple but still premium, clear player portrait, minimal glow. Country palette: deep red, emerald green, antique gold, black. Use the unified card system inspired by the local Common template reference (assets/card_templates/sample-common-nelson-semedo.png): Layer 1 background and border, Layer 2 player portrait, Layer 3 UI information; keep the face and upper body clear. Visible card text only: ""贡萨洛·拉莫斯"", ""GONCALO RAMOS"", ""Portugal"", ""#9"", ""FW"", ""Common"", ""2026 World Cup"", ""CAN / MEX / USA 2026"". Output filename: goncalo-ramos.png. Intended path: public/cards/portugal/goncalo-ramos.png. Strictly avoid UEFA EURO, EURO 2024, Qatar 2022, 2022 World Cup, ability values, attack/defense/speed attributes, FUT-style attribute panels, titles, codenames, slogans, short descriptive copy, club logos, sponsor logos, watermarks, extra random text, and misspelled tournament branding."
"Portugal","贝尔纳多·席尔瓦","BERNARDO SILVA","10","MF","Epic","P1","public/cards/portugal/bernardo-silva.png","Create one complete vertical 2:3 AI-generated 2026 World Cup football collectible card for BERNARDO SILVA / 贝尔纳多·席尔瓦. National team: Portugal. Jersey: Portugal red home jersey with green trim and subtle gold detailing. Shirt number: #10. Position: MF. Portrait direction: create an original footballer portrait with a similar playing-role energy and public vibe to BERNARDO SILVA, but do not request or imply an exact likeness, identity-copy, or real photo replication. Rarity: Epic. Visual strength: 80% luxury. Design language: purple-gold and national-team energy card, star-player poster feeling, strong but controlled glow, premium gem-like border. Country palette: deep red, emerald green, antique gold, black. Use the unified card system inspired by the local Epic template reference (assets/card_templates/sample-epic-bruno.png): Layer 1 background and border, Layer 2 player portrait, Layer 3 UI information; keep the face and upper body clear. Visible card text only: ""贝尔纳多·席尔瓦"", ""BERNARDO SILVA"", ""Portugal"", ""#10"", ""MF"", ""Epic"", ""2026 World Cup"", ""CAN / MEX / USA 2026"". Output filename: bernardo-silva.png. Intended path: public/cards/portugal/bernardo-silva.png. Strictly avoid UEFA EURO, EURO 2024, Qatar 2022, 2022 World Cup, ability values, attack/defense/speed attributes, FUT-style attribute panels, titles, codenames, slogans, short descriptive copy, club logos, sponsor logos, watermarks, extra random text, and misspelled tournament branding."
"Portugal","若昂·菲利克斯","JOAO FELIX","11","FW","Common","P3","public/cards/portugal/joao-felix.png","Create one complete vertical 2:3 AI-generated 2026 World Cup football collectible card for JOAO FELIX / 若昂·菲利克斯. National team: Portugal. Jersey: Portugal red home jersey with green trim and subtle gold detailing. Shirt number: #11. Position: FW. Portrait direction: create an original footballer portrait with a similar playing-role energy and public vibe to JOAO FELIX, but do not request or imply an exact likeness, identity-copy, or real photo replication. Rarity: Common. Visual strength: 40% luxury. Design language: white-silver clean World Cup collectible card, simple but still premium, clear player portrait, minimal glow. Country palette: deep red, emerald green, antique gold, black. Use the unified card system inspired by the local Common template reference (assets/card_templates/sample-common-nelson-semedo.png): Layer 1 background and border, Layer 2 player portrait, Layer 3 UI information; keep the face and upper body clear. Visible card text only: ""若昂·菲利克斯"", ""JOAO FELIX"", ""Portugal"", ""#11"", ""FW"", ""Common"", ""2026 World Cup"", ""CAN / MEX / USA 2026"". Output filename: joao-felix.png. Intended path: public/cards/portugal/joao-felix.png. Strictly avoid UEFA EURO, EURO 2024, Qatar 2022, 2022 World Cup, ability values, attack/defense/speed attributes, FUT-style attribute panels, titles, codenames, slogans, short descriptive copy, club logos, sponsor logos, watermarks, extra random text, and misspelled tournament branding."
"Portugal","若泽·萨","JOSE SA","12","GK","Common","P3","public/cards/portugal/jose-sa.png","Create one complete vertical 2:3 AI-generated 2026 World Cup football collectible card for JOSE SA / 若泽·萨. National team: Portugal. Jersey: Portugal red home jersey with green trim and subtle gold detailing. Shirt number: #12. Position: GK. Portrait direction: create an original footballer portrait with a similar playing-role energy and public vibe to JOSE SA, but do not request or imply an exact likeness, identity-copy, or real photo replication. Rarity: Common. Visual strength: 40% luxury. Design language: white-silver clean World Cup collectible card, simple but still premium, clear player portrait, minimal glow. Country palette: deep red, emerald green, antique gold, black. Use the unified card system inspired by the local Common template reference (assets/card_templates/sample-common-nelson-semedo.png): Layer 1 background and border, Layer 2 player portrait, Layer 3 UI information; keep the face and upper body clear. Visible card text only: ""若泽·萨"", ""JOSE SA"", ""Portugal"", ""#12"", ""GK"", ""Common"", ""2026 World Cup"", ""CAN / MEX / USA 2026"". Output filename: jose-sa.png. Intended path: public/cards/portugal/jose-sa.png. Strictly avoid UEFA EURO, EURO 2024, Qatar 2022, 2022 World Cup, ability values, attack/defense/speed attributes, FUT-style attribute panels, titles, codenames, slogans, short descriptive copy, club logos, sponsor logos, watermarks, extra random text, and misspelled tournament branding."
